"ICAO","STATE","AIRPORT","YEAR","RANK","TRAFFICTYPE","AIRTRAFFIC_TOTAL","LATITUDE","LONGITUDE","ALTITUDE","STATECODE"
"YBRM","Western Australia","BROOME",1997,"19","International",260,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1998,"20","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",1999,"19","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2000,"19","International",2883,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2001,"20","International",2337,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2002,"20","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2003,"21","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2004,"20","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2005,"21","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2006,"20","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2007,"20","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2008,"20","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2009,"20","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2010,"20","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2011,"20","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2012,"22","International",0,-17.94,122.23,NA,"WA"
"YBRM","Western Australia","BROOME",2013,"23","International",0,-17.94,122.23,NA,"WA"
"YBUD","Queensland","BUNDABERG",1985,"26","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1986,"26","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1987,"45","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1988,"-","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1989,"-","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1990,"-","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1991,"-","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1992,"41","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1993,"44","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1994,"36","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1995,"40","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1996,"42","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1997,"42","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1998,"41","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",1999,"41","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2000,"43","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2001,"42","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2002,"44","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2003,"44","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2004,"41","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2005,"39","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2006,"39","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2007,"39","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2008,"40","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2009,"41","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2010,"41","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2011,"41","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2012,"44","International",0,-24.9039,152.3186,107,"QLD"
"YBUD","Queensland","BUNDABERG",2013,"41","International",0,-24.9039,152.3186,107,"QLD"
"YWYY","Tasmania","BURNIE",1985,"21","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1986,"21","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1987,"25","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1988,"31","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1989,"25","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1990,"28","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1991,"33","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1992,"32","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1993,"30","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1994,"31","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1995,"30","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1996,"29","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1997,"31","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1998,"31","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",1999,"31","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2000,"33","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2001,"36","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2002,"34","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2003,"34","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2004,"36","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2005,"40","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2006,"43","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2007,"44","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2008,"46","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2009,"46","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2010,"48","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2011,"52","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2012,"54","International",0,-40.9989,145.731,62,"TAS"
"YWYY","Tasmania","BURNIE",2013,"53","International",0,-40.9989,145.731,62,"TAS"
"YBCS","Queensland","CAIRNS",1985,"10","International",45522,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1986,"9","International",63413,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1987,"9","International",110289,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1988,"8","International",159795,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1989,"6","International",212648,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1990,"6","International",279336,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1991,"6","International",379974,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1992,"6","International",526213,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1993,"6","International",651437,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1994,"6","International",679275,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1995,"6","International",658397,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1996,"6","International",719396,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1997,"6","International",745110,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1998,"6","International",688058,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",1999,"6","International",660659,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2000,"6","International",680133,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2001,"6","International",665118,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2002,"6","International",766256,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2003,"6","International",746561,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2004,"6","International",846846,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2005,"6","International",862184,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2006,"6","International",791709,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2007,"7","International",702048,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2008,"7","International",595461,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2009,"7","International",404803,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2010,"7","International",495873,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2011,"7","International",504072,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2012,"7","International",511359,-16.8858,145.7553,10,"QLD"
"YBCS","Queensland","CAIRNS",2013,"7","International",492091,-16.8858,145.7553,10,"QLD"
"YSCB","Australian Capital Territory","CANBERRA",1985,"7","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1986,"6","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1987,"6","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1988,"7","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1989,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1990,"7","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1991,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1992,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1993,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1994,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1995,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1996,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1997,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1998,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",1999,"7","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2000,"7","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2001,"7","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2002,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2003,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2004,"8","International",1996,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2005,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2006,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2007,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2008,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2009,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2010,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2011,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2012,"8","International",0,-35.3069,149.195,1886,"ACT"
"YSCB","Australian Capital Territory","CANBERRA",2013,"8","International",0,-35.3069,149.195,1886,"ACT"
"YCAR","Western Australia","CARNARVON",1985,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1986,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1987,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1988,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1989,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1990,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1991,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1992,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1993,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1994,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1995,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1996,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1997,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1998,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",1999,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2000,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2001,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2002,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2003,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2004,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2005,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2006,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2007,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2008,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2009,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2010,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2011,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2012,"-","International",0,-24.8806,113.672,13,"WA"
"YCAR","Western Australia","CARNARVON",2013,"-","International",0,-24.8806,113.672,13,"WA"
"YCDU","South Australia","CEDUNA",1985,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1986,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1987,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1988,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1989,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1990,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1991,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1992,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1993,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1994,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1995,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1996,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1997,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1998,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",1999,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2000,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2001,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2002,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2003,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2004,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2005,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2006,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2007,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2008,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2009,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2010,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2011,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2012,"-","International",0,-32.1306,133.71,77,"SA"
"YCDU","South Australia","CEDUNA",2013,"-","International",0,-32.1306,133.71,77,"SA"
"YBCV","Queensland","CHARLEVILLE",1985,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1986,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1987,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1988,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1989,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1990,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1991,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1992,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1993,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1994,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1995,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1996,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1997,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1998,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",1999,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",2000,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",2001,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",2002,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",2003,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",2004,"-","International",0,-26.4133,146.2625,1003,"QLD"
"YBCV","Queensland","CHARLEVILLE",2005,"-","International",0,-26.4133,146.2625,1003,"QLD"
